trans_type,amount,oldbalanceOrg,oldbalanceDest,accountType,incoming_domestic_amount_30_src,incoming_domestic_amount_60_src,incoming_domestic_amount_90_src,outgoing_domestic_amount_30_src,outgoing_domestic_amount_60_src,outgoing_domestic_amount_90_src,incoming_foreign_amount_30_src,incoming_foreign_amount_60_src,incoming_foreign_amount_90_src,outgoing_foreign_amount_30_src,outgoing_foreign_amount_60_src,outgoing_foreign_amount_90_src,incoming_domestic_count_30_src,incoming_domestic_count_60_src,incoming_domestic_count_90_src,outgoing_domestic_count_30_src,outgoing_domestic_count_60_src,outgoing_domestic_count_90_src,incoming_foreign_count_30_src,incoming_foreign_count_60_src,incoming_foreign_count_90_src,outgoing_foreign_count_30_src,outgoing_foreign_count_60_src,outgoing_foreign_count_90_src,balance_difference_30_src,balance_difference_60_src,balance_difference_90_src,incoming_domestic_amount_30_dst,incoming_domestic_amount_60_dst,incoming_domestic_amount_90_dst,outgoing_domestic_amount_30_dst,outgoing_domestic_amount_60_dst,outgoing_domestic_amount_90_dst,incoming_foreign_amount_30_dst,incoming_foreign_amount_60_dst,incoming_foreign_amount_90_dst,outgoing_foreign_amount_30_dst,outgoing_foreign_amount_60_dst,outgoing_foreign_amount_90_dst,incoming_domestic_count_30_dst,incoming_domestic_count_60_dst,incoming_domestic_count_90_dst,outgoing_domestic_count_30_dst,outgoing_domestic_count_60_dst,outgoing_domestic_count_90_dst,incoming_foreign_count_30_dst,incoming_foreign_count_60_dst,incoming_foreign_count_90_dst,outgoing_foreign_count_30_dst,outgoing_foreign_count_60_dst,outgoing_foreign_count_90_dst,balance_difference_30_dst,balance_difference_60_dst,balance_difference_90,isFraud,isFlaggedFraud
0,115322.04,1396562.7,6160373.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1396562.7,-1396562.7,-1396562.7,448553.74,473343.89,473343.89,175989.39,317185.13,317185.13,0.0,0.0,0.0,453682.71,1021791.77,1021791.77,2,3,3,2,3,3,0,0,0,1,2,2,0.0,0.0,0.0,0,0
0,14728.92,3458919.46,271378.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3458919.46,-3458919.46,-3458919.46,0.0,211144.8,211144.8,0.0,209887.54,209887.54,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,365210.72,2018978.44,1735548.21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2018978.44,-2018978.44,-2018978.44,622158.15,622158.15,622158.15,0.0,241680.04,241680.04,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0
5,2159869.02,20803.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159869.02,2159869.02,2159869.02,0,0,0,0,0,0,0,0,0,1,1,1,-2159869.02,-2159869.02,-2159869.02,0.0,0.0,0.0,159936.58,159936.58,159936.58,2159869.02,2159869.02,2159869.02,0.0,0.0,0.0,0,0,0,1,1,1,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,132398.26,2947268.78,2094121.69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2947268.78,-2947268.78,-2947268.78,1034412.81,1409285.5499999996,1409285.5499999996,0.0,379610.84,379610.84,0.0,0.0,0.0,458369.89,458369.89,458369.89,7,8,8,0,2,2,0,0,0,1,1,1,0.0,0.0,0.0,0,0
0,48371.63,1559451.82,3840138.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1559451.82,-1559451.82,-1559451.82,1101893.1,1445983.84,1445983.84,34133.87,34133.87,34133.87,294461.32,1211464.37,1211464.37,0.0,0.0,0.0,5,7,7,1,1,1,1,2,2,0,0,0,0.0,0.0,0.0,0,0
0,17766.04,2020764.15,7124274.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2020764.15,-2020764.15,-2020764.15,178355.04,575475.9099999999,575475.9099999999,229026.59,252324.08,252324.08,0.0,0.0,0.0,0.0,951216.47,951216.47,1,4,4,1,2,2,0,0,0,0,1,1,0.0,0.0,0.0,0,0
0,357488.41,2118231.28,5308834.82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2118231.28,-2118231.28,-2118231.28,494043.99,590371.49,590371.49,322198.7,322198.7,322198.7,43789.5,43789.5,43789.5,0.0,0.0,0.0,1,2,2,2,2,2,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,309351.9,1656548.35,516143.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1656548.35,-1656548.35,-1656548.35,647811.55,777508.98,777508.98,1238022.01,1429285.02,1429285.02,0.0,0.0,0.0,0.0,490644.18,490644.18,3,4,4,5,6,6,0,0,0,0,1,1,0.0,0.0,0.0,0,0
0,158294.42,3518559.02,4323328.94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3518559.02,-3518559.02,-3518559.02,657496.96,684251.37,684251.37,1317808.05,1317808.05,1317808.05,2178660.2,2178660.2,2178660.2,0.0,0.0,0.0,3,4,4,5,5,5,3,3,3,0,0,0,0.0,0.0,0.0,0,0
5,1318689.53,0.0,45001.88,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318689.53,1318689.53,1318689.53,0,0,0,0,0,0,0,0,0,1,1,1,-1318689.53,-1318689.53,-1318689.53,0.0,0.0,0.0,0.0,0.0,0.0,1318689.53,1318689.53,1318689.53,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,162677.43,1378915.03,2966113.55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1378915.03,-1378915.03,-1378915.03,783234.2599999999,1020394.5,1020394.5,96205.9,96205.9,96205.9,663467.74,764687.05,764687.05,74339.23,74339.23,74339.23,5,6,6,1,1,1,1,2,2,1,1,1,0.0,0.0,0.0,0,0
0,129285.16,1361004.59,9980759.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1361004.59,-1361004.59,-1361004.59,921158.13,1476832.6,1476832.6,97357.87,97357.87,97357.87,3303106.11,5331369.779999998,5331369.779999998,1605840.52,1605840.52,1605840.52,4,6,6,2,2,2,2,3,3,1,1,1,0.0,0.0,0.0,0,0
0,43844.02,4104189.83,10273850.34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4104189.83,-4104189.83,-4104189.83,600298.96,600298.96,600298.96,233266.88,1214120.98,1214120.98,0.0,0.0,0.0,3233980.12,3531485.29,3531485.29,2,2,2,2,5,5,0,0,0,1,2,2,0.0,0.0,0.0,0,0
5,1292669.43,0.0,1946105.83,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292669.43,1292669.43,1292669.43,0,0,0,0,0,0,0,0,0,1,1,1,-1292669.43,-1292669.43,-1292669.43,72854.02,72854.02,72854.02,494230.7,494230.7,494230.7,2384626.16,2384626.16,2384626.16,0.0,0.0,0.0,1,1,1,1,1,1,3,3,3,0,0,0,0.0,0.0,0.0,0,0
0,91758.09,3592289.83,1289635.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3592289.83,-3592289.83,-3592289.83,0.0,402791.38,402791.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,3998.98,2252617.6,4729999.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2252617.6,-2252617.6,-2252617.6,742418.8899999999,1281692.88,1281692.88,807148.6900000002,980004.14,980004.14,592115.5,592115.5,592115.5,0.0,1760686.63,1760686.63,3,7,7,4,5,5,1,1,1,0,1,1,0.0,0.0,0.0,0,0
5,2158325.7,0.0,73067.37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158325.7,2158325.7,2158325.7,0,0,0,0,0,0,0,0,0,1,1,1,-2158325.7,-2158325.7,-2158325.7,1904.71,1904.71,1904.71,256638.31,256638.31,256638.31,2158325.7,2158325.7,2158325.7,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,317063.15,2758878.19,7522469.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2758878.19,-2758878.19,-2758878.19,591454.32,591454.32,591454.32,771718.8599999999,771718.8599999999,771718.8599999999,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,7,7,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,76837.55,4015603.96,7126706.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4015603.96,-4015603.96,-4015603.96,109497.84,157204.31999999998,157204.31999999998,28842.28,250339.12,250339.12,932634.65,932634.65,932634.65,0.0,0.0,0.0,1,3,3,1,2,2,1,1,1,0,0,0,0.0,0.0,0.0,0,0
5,2862364.46,0.0,4361004.03,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2862364.46,2862364.46,0,0,0,0,0,0,0,0,0,0,1,1,0.0,-2862364.46,-2862364.46,509542.32,1149494.22,1149494.22,397260.27,397260.27,397260.27,572222.52,3434586.98,3434586.98,0.0,0.0,0.0,2,3,3,1,1,1,1,2,2,0,0,0,0.0,0.0,0.0,0,0
0,317707.12,4142887.79,1621288.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4142887.79,-4142887.79,-4142887.79,296856.61,485945.35,485945.35,34491.89,116077.52,116077.52,0.0,0.0,0.0,0.0,0.0,0.0,4,5,5,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,25381.39,3104539.33,4553390.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3104539.33,-3104539.33,-3104539.33,862336.76,1619616.58,1619616.58,0.0,0.0,0.0,1760200.35,1760200.35,1760200.35,0.0,0.0,0.0,3,6,6,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,94233.89,1681927.28,3979137.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1681927.28,-1681927.28,-1681927.28,188141.12,657324.72,657324.72,270296.24,270296.24,270296.24,515717.96,1616443.41,1616443.41,0.0,0.0,0.0,3,5,5,2,2,2,2,3,3,0,0,0,0.0,0.0,0.0,0,0
0,287276.3,4059626.62,7426011.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4059626.62,-4059626.62,-4059626.62,920442.77,1124759.15,1124759.15,492287.78,644982.4400000001,644982.4400000001,0.0,0.0,0.0,5202344.65,5202344.65,5202344.65,4,5,5,3,4,4,0,0,0,3,3,3,0.0,0.0,0.0,0,0
0,267911.18,2620426.51,4816577.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2620426.51,-2620426.51,-2620426.51,785156.7399999999,965839.62,965839.62,138912.76,138912.76,138912.76,621342.57,621342.57,621342.57,0.0,137628.46,137628.46,3,5,5,2,2,2,1,1,1,0,1,1,0.0,0.0,0.0,0,0
0,191015.87,2461270.62,2640000.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2461270.62,-2461270.62,-2461270.62,935691.07,1131443.61,1131443.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211333.92,211333.92,4,5,5,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,0
0,94500.94,2621301.85,8048533.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2621301.85,-2621301.85,-2621301.85,201393.73,515199.92,515199.92,0.0,90974.44,90974.44,930311.96,930311.96,930311.96,0.0,590771.91,590771.91,1,3,3,0,2,2,1,1,1,0,2,2,0.0,0.0,0.0,0,0
5,1428659.91,491383.39,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428659.91,1428659.91,1428659.91,0,0,0,0,0,0,0,0,0,1,1,1,-1428659.91,-1428659.91,-1428659.91,0.0,0.0,0.0,0.0,0.0,0.0,1428659.91,1428659.91,1428659.91,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,285825.0,2799389.65,6112236.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2799389.65,-2799389.65,-2799389.65,724373.07,743294.87,743294.87,351730.22000000003,351730.22000000003,351730.22000000003,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,2,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,360113.58,2586309.45,2379155.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2586309.45,-2586309.45,-2586309.45,834776.45,834776.45,834776.45,866798.85,1140505.61,1140505.61,0.0,0.0,0.0,0.0,510363.01,510363.01,3,3,3,5,7,7,0,0,0,0,1,1,0.0,0.0,0.0,0,0
0,123466.11,2374557.05,3488137.56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2374557.05,-2374557.05,-2374557.05,884880.66,1190182.35,1190182.35,197323.82,197323.82,197323.82,2548723.43,2548723.43,2548723.43,0.0,0.0,0.0,3,4,4,1,1,1,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,336803.47,2571496.87,7677722.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2571496.87,-2571496.87,-2571496.87,983672.75,983672.75,983672.75,0.0,202572.33,202572.33,0.0,1133663.43,1133663.43,0.0,0.0,0.0,5,5,5,0,1,1,0,1,1,0,0,0,0.0,0.0,0.0,0,0
0,54775.23,1543840.24,2299556.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1543840.24,-1543840.24,-1543840.24,0.0,460062.95,460062.95,0.0,0.0,0.0,0.0,268267.92,268267.92,0.0,0.0,0.0,0,3,3,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0
0,201896.41,1611897.69,4963003.82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1611897.69,-1611897.69,-1611897.69,0.0,100023.96,100023.96,295310.23,489744.39,489744.39,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,172884.14,3357686.05,1899489.45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3357686.05,-3357686.05,-3357686.05,676519.08,1133827.97,1133827.97,262185.21,458026.56000000006,458026.56000000006,8671.73,8671.73,8671.73,0.0,0.0,0.0,6,8,8,2,3,3,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,80949.88,2772142.0,1259441.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2772142.0,-2772142.0,-2772142.0,1667907.84,1806634.99,1806634.99,255778.05,255778.05,255778.05,0.0,0.0,0.0,0.0,0.0,0.0,6,7,7,4,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,131867.34,1408475.31,9600426.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1408475.31,-1408475.31,-1408475.31,225239.16,421032.35,421032.35,389099.96,856766.41,856766.41,2732001.7800000003,2732001.7800000003,2732001.7800000003,2138813.02,3206470.65,3206470.65,2,3,3,2,3,3,2,2,2,2,3,3,0.0,0.0,0.0,0,0
0,142799.55,2053773.05,5076336.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2053773.05,-2053773.05,-2053773.05,448529.75,1079405.0,1079405.0,19886.52,101051.29,101051.29,0.0,0.0,0.0,0.0,662048.56,662048.56,3,5,5,1,2,2,0,0,0,0,1,1,0.0,0.0,0.0,0,0
0,212212.89,1334194.07,745267.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1334194.07,-1334194.07,-1334194.07,37674.7,37674.7,37674.7,834872.8,834872.8,834872.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,160395.96,2661928.73,6828192.71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2661928.73,-2661928.73,-2661928.73,849401.4199999998,877003.1599999998,877003.1599999998,123754.98,244131.23,244131.23,675393.55,2196692.1500000004,2196692.1500000004,681147.07,681147.07,681147.07,2,3,3,1,2,2,1,2,2,1,1,1,0.0,0.0,0.0,0,0
0,145573.84,3557141.4,1060401.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3557141.4,-3557141.4,-3557141.4,364024.56,781755.16,781755.16,297672.63,367139.0,367139.0,0.0,0.0,0.0,0.0,87162.41,87162.41,3,5,5,2,3,3,0,0,0,0,1,1,0.0,0.0,0.0,0,0
0,212890.97,2329237.06,3480358.55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2329237.06,-2329237.06,-2329237.06,919252.68,1088259.42,1088259.42,267822.51,423203.54,423203.54,141610.43,141610.43,141610.43,0.0,0.0,0.0,5,7,7,1,2,2,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,167936.75,3155032.54,1057515.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3155032.54,-3155032.54,-3155032.54,264264.12999999995,571552.97,571552.97,173223.61,173223.61,173223.61,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,3,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,374484.71,1568557.36,4536450.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1568557.36,-1568557.36,-1568557.36,548979.5,548979.5,548979.5,0.0,0.0,0.0,770160.95,2088531.25,2088531.25,1053149.6,1053149.6,1053149.6,3,3,3,0,0,0,1,2,2,1,1,1,0.0,0.0,0.0,0,0
0,220965.15,3149519.27,2500857.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3149519.27,-3149519.27,-3149519.27,583568.87,876676.37,876676.37,800302.96,878923.48,878923.48,0.0,0.0,0.0,0.0,0.0,0.0,5,6,6,6,7,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,251701.31,1740629.2,7716341.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1740629.2,-1740629.2,-1740629.2,154731.57,154731.57,154731.57,153233.59,153233.59,153233.59,341857.45,341857.45,341857.45,0.0,0.0,0.0,2,2,2,1,1,1,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,63929.53,2391607.06,8481124.79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2391607.06,-2391607.06,-2391607.06,584382.19,998771.49,998771.49,324090.51,537256.38,537256.38,0.0,0.0,0.0,2989320.31,2989320.31,2989320.31,3,6,6,1,3,3,0,0,0,2,2,2,0.0,0.0,0.0,0,0
0,327570.33,2742882.99,2934068.67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2742882.99,-2742882.99,-2742882.99,563279.32,966883.89,966883.89,321947.45,631608.6799999999,631608.6799999999,0.0,251677.43,251677.43,648538.63,648538.63,648538.63,5,7,7,2,3,3,0,1,1,1,1,1,0.0,0.0,0.0,0,0
0,300445.17,3477530.82,542009.24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3477530.82,-3477530.82,-3477530.82,1608001.9999999998,1608001.9999999998,1608001.9999999998,798199.27,798199.27,798199.27,122793.91,122793.91,122793.91,0.0,0.0,0.0,9,9,9,4,4,4,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,24311.27,2926230.19,2210640.53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2926230.19,-2926230.19,-2926230.19,213582.22,464739.53,464739.53,454009.48,454009.48,454009.48,0.0,0.0,0.0,688976.46,688976.46,688976.46,1,3,3,3,3,3,0,0,0,2,2,2,0.0,0.0,0.0,0,0
0,1002.96,3915080.79,1478239.22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3915080.79,-3915080.79,-3915080.79,790775.48,1188247.08,1188247.08,442687.32,649834.78,649834.78,0.0,0.0,0.0,0.0,0.0,0.0,4,7,7,2,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0
5,2022280.02,19951.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022280.02,2022280.02,2022280.02,0,0,0,0,0,0,0,0,0,1,1,1,-2022280.02,-2022280.02,-2022280.02,0.0,0.0,0.0,0.0,0.0,0.0,2022280.02,2022280.02,2022280.02,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,301325.44,2546368.45,7427929.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2546368.45,-2546368.45,-2546368.45,596496.02,822234.48,822234.48,1092740.51,1092740.51,1092740.51,1234424.04,1234424.04,1234424.04,2746018.45,2746018.45,2746018.45,4,6,6,4,4,4,1,1,1,1,1,1,0.0,0.0,0.0,0,0
0,21049.93,3848470.15,7130713.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3848470.15,-3848470.15,-3848470.15,953227.97,1030850.49,1030850.49,234395.11,234395.11,234395.11,2133017.38,2506978.21,2506978.21,188392.6,188392.6,188392.6,4,5,5,1,1,1,2,3,3,1,1,1,0.0,0.0,0.0,0,0
0,104976.82,2836400.37,8769065.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2836400.37,-2836400.37,-2836400.37,211192.9,211192.9,211192.9,106211.43,248523.01,248523.01,138954.41,584019.77,584019.77,497075.41,497075.41,497075.41,2,2,2,1,2,2,1,2,2,1,1,1,0.0,0.0,0.0,0,0
0,91069.57,3355276.22,7372496.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3355276.22,-3355276.22,-3355276.22,983672.75,983672.75,983672.75,0.0,202572.33,202572.33,0.0,1133663.43,1133663.43,0.0,0.0,0.0,5,5,5,0,1,1,0,1,1,0,0,0,0.0,0.0,0.0,0,0
0,51796.54,1816141.06,7629200.42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1816141.06,-1816141.06,-1816141.06,63042.01,508989.14,508989.14,0.0,13803.84,13803.84,996512.22,996512.22,996512.22,255424.24,1088470.43,1088470.43,1,3,3,0,1,1,1,1,1,1,2,2,0.0,0.0,0.0,0,0
0,263637.47,3382176.83,1381205.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3382176.83,-3382176.83,-3382176.83,281477.94,281477.94,281477.94,0.0,174815.78,174815.78,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,130188.38,3755274.16,5064510.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3755274.16,-3755274.16,-3755274.16,183136.14,201510.42,201510.42,278998.72,379876.26,379876.26,764887.78,2058524.48,2058524.48,0.0,0.0,0.0,2,3,3,1,2,2,1,2,2,0,0,0,0.0,0.0,0.0,0,0
0,19815.59,1716900.64,8109628.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1716900.64,-1716900.64,-1716900.64,0.0,0.0,0.0,371654.48,577930.82,577930.82,603939.49,603939.49,603939.49,0.0,390599.34,390599.34,0,0,0,1,2,2,2,2,2,0,1,1,0.0,0.0,0.0,0,0
