trans_type,amount,oldbalanceOrg,oldbalanceDest,accountType,incoming_domestic_amount_30_src,incoming_domestic_amount_60_src,incoming_domestic_amount_90_src,outgoing_domestic_amount_30_src,outgoing_domestic_amount_60_src,outgoing_domestic_amount_90_src,incoming_foreign_amount_30_src,incoming_foreign_amount_60_src,incoming_foreign_amount_90_src,outgoing_foreign_amount_30_src,outgoing_foreign_amount_60_src,outgoing_foreign_amount_90_src,incoming_domestic_count_30_src,incoming_domestic_count_60_src,incoming_domestic_count_90_src,outgoing_domestic_count_30_src,outgoing_domestic_count_60_src,outgoing_domestic_count_90_src,incoming_foreign_count_30_src,incoming_foreign_count_60_src,incoming_foreign_count_90_src,outgoing_foreign_count_30_src,outgoing_foreign_count_60_src,outgoing_foreign_count_90_src,balance_difference_30_src,balance_difference_60_src,balance_difference_90_src,incoming_domestic_amount_30_dst,incoming_domestic_amount_60_dst,incoming_domestic_amount_90_dst,outgoing_domestic_amount_30_dst,outgoing_domestic_amount_60_dst,outgoing_domestic_amount_90_dst,incoming_foreign_amount_30_dst,incoming_foreign_amount_60_dst,incoming_foreign_amount_90_dst,outgoing_foreign_amount_30_dst,outgoing_foreign_amount_60_dst,outgoing_foreign_amount_90_dst,incoming_domestic_count_30_dst,incoming_domestic_count_60_dst,incoming_domestic_count_90_dst,outgoing_domestic_count_30_dst,outgoing_domestic_count_60_dst,outgoing_domestic_count_90_dst,incoming_foreign_count_30_dst,incoming_foreign_count_60_dst,incoming_foreign_count_90_dst,outgoing_foreign_count_30_dst,outgoing_foreign_count_60_dst,outgoing_foreign_count_90_dst,balance_difference_30_dst,balance_difference_60_dst,balance_difference_90,isFraud,isFlaggedFraud
0,45569.83,5355301.66,1023322.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5355301.66,-5355301.66,-5355301.66,1364924.16,1364924.16,1364924.16,197455.3,448477.35,448477.35,0.0,0.0,0.0,0.0,699675.44,699675.44,6,6,6,2,3,3,0,0,0,0,1,1,0.0,0.0,0.0,0,0
0,187596.47,5513763.06,2338562.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5513763.06,-5513763.06,-5513763.06,132884.61000000002,1413073.09,1413073.09,171205.67,171205.67,171205.67,0.0,235957.74,235957.74,0.0,0.0,0.0,2,8,8,1,1,1,0,1,1,0,0,0,0.0,0.0,0.0,0,0
0,179675.94,5129542.12,1711392.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5129542.12,-5129542.12,-5129542.12,1138063.21,1381517.15,1381517.15,557199.39,557199.39,557199.39,0.0,0.0,0.0,24011.75,297764.94,297764.94,7,9,9,3,3,3,0,0,0,1,2,2,0.0,0.0,0.0,0,0
0,204065.49,5909498.07,4839545.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5909498.07,-5909498.07,-5909498.07,225724.85,987109.88,987109.88,254436.55,254436.55,254436.55,0.0,845085.63,845085.63,0.0,0.0,0.0,1,4,4,2,2,2,0,1,1,0,0,0,0.0,0.0,0.0,0,0
0,241479.59,4828168.87,7492726.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4828168.87,-4828168.87,-4828168.87,723794.89,1067686.9400000002,1067686.9400000002,0.0,1179328.15,1179328.15,949843.5,949843.5,949843.5,0.0,0.0,0.0,5,7,7,0,3,3,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,483554.97,5421786.86,5115809.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5421786.86,-5421786.86,-5421786.86,2343708.37,2343708.37,2343708.37,818127.11,818127.11,818127.11,0.0,0.0,0.0,925734.48,1521786.04,1521786.04,7,7,7,4,4,4,0,0,0,2,3,3,0.0,0.0,0.0,0,0
0,554954.12,7083345.99,8897733.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-7083345.99,-7083345.99,-7083345.99,1080706.96,1080706.96,1080706.96,254646.97,254646.97,254646.97,534331.61,534331.61,534331.61,582757.04,582757.04,582757.04,5,5,5,1,1,1,2,2,2,2,2,2,0.0,0.0,0.0,0,0
0,209468.54,5241291.28,8607370.79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5241291.28,-5241291.28,-5241291.28,377222.59,377222.59,377222.59,251065.0,258232.28,258232.28,2001605.82,3057323.18,3057323.18,1179370.85,1455260.08,1455260.08,3,3,3,3,4,4,3,4,4,2,3,3,0.0,0.0,0.0,0,0
0,104679.26,6896423.65,9184170.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6896423.65,-6896423.65,-6896423.65,243448.25000000003,817439.98,817439.98,2561.28,105081.16,105081.16,0.0,0.0,0.0,0.0,1097294.42,1097294.42,3,5,5,1,3,3,0,0,0,0,1,1,0.0,0.0,0.0,0,0
0,245475.95,5446940.61,583077.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5446940.61,-5446940.61,-5446940.61,117864.42,395402.75,395402.75,931433.78,931433.78,931433.78,0.0,0.0,0.0,564581.34,650034.98,650034.98,1,2,2,4,4,4,0,0,0,1,2,2,0.0,0.0,0.0,0,0
0,118463.46,7575366.94,4198190.66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-7575366.94,-7575366.94,-7575366.94,438849.72,626333.6799999999,626333.6799999999,133211.8,360043.92,360043.92,0.0,0.0,0.0,753601.06,753601.06,753601.06,3,4,4,1,2,2,0,0,0,1,1,1,0.0,0.0,0.0,0,0
0,229446.25,4828617.39,6680931.34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4828617.39,-4828617.39,-4828617.39,521479.86,528734.45,528734.45,0.0,0.0,0.0,0.0,584267.68,584267.68,2786660.8,2954740.29,2954740.29,4,5,5,0,0,0,0,1,1,3,4,4,0.0,0.0,0.0,0,0
0,102803.73,5554253.56,3645143.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5554253.56,-5554253.56,-5554253.56,734980.2,987035.73,987035.73,452896.68,452896.68,452896.68,0.0,0.0,0.0,0.0,0.0,0.0,4,6,6,2,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,191052.28,6767484.06,5085078.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6767484.06,-6767484.06,-6767484.06,583191.87,887173.54,887173.54,169936.53,169936.53,169936.53,0.0,0.0,0.0,0.0,0.0,0.0,5,6,6,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,235290.51,7501202.69,2337839.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-7501202.69,-7501202.69,-7501202.69,281395.01,589648.59,589648.59,47987.06,353508.64,353508.64,0.0,0.0,0.0,0.0,0.0,0.0,3,6,6,1,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,52720.2,7140809.63,1499174.57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-7140809.63,-7140809.63,-7140809.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,92585.47,4380009.43,4485539.58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4380009.43,-4380009.43,-4380009.43,746978.8999999998,1625709.61,1625709.61,601340.3400000001,630306.1900000001,630306.1900000001,0.0,0.0,0.0,0.0,0.0,0.0,2,5,5,3,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,210766.88,4356548.4,3104700.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4356548.4,-4356548.4,-4356548.4,592484.19,592484.19,592484.19,86188.62,545448.95,545448.95,0.0,0.0,0.0,0.0,528671.82,528671.82,3,3,3,1,2,2,0,0,0,0,1,1,0.0,0.0,0.0,0,0
0,62357.9,6878074.27,2624615.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6878074.27,-6878074.27,-6878074.27,837142.0599999998,837142.0599999998,837142.0599999998,0.0,241049.73,241049.73,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,0,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,399368.38,6777658.2,8501632.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6777658.2,-6777658.2,-6777658.2,572010.79,1084935.66,1084935.66,825.26,210782.68,210782.68,0.0,0.0,0.0,0.0,0.0,0.0,6,9,9,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,298069.69,5019224.1,1502347.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5019224.1,-5019224.1,-5019224.1,665504.13,922834.35,922834.35,449792.48,449792.48,449792.48,0.0,205529.23,205529.23,0.0,0.0,0.0,3,5,5,4,4,4,0,1,1,0,0,0,0.0,0.0,0.0,0,0
0,512363.42,4931317.04,1108106.63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4931317.04,-4931317.04,-4931317.04,272562.54,845268.2799999998,845268.2799999998,619193.69,776560.6299999999,776560.6299999999,0.0,127638.25,127638.25,0.0,0.0,0.0,1,4,4,6,7,7,0,1,1,0,0,0,0.0,0.0,0.0,0,0
0,32922.44,4394069.14,4779049.55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4394069.14,-4394069.14,-4394069.14,999768.91,1070699.99,1070699.99,218692.75,621557.5700000001,621557.5700000001,0.0,0.0,0.0,0.0,0.0,0.0,7,8,8,2,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,87628.47,6114806.78,3617751.63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6114806.78,-6114806.78,-6114806.78,1982238.11,2123747.09,2123747.09,780058.05,780058.05,780058.05,0.0,0.0,0.0,0.0,0.0,0.0,6,7,7,4,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,309983.98,4985353.34,3668467.58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4985353.34,-4985353.34,-4985353.34,536699.01,549059.47,549059.47,18522.29,18522.29,18522.29,0.0,0.0,0.0,0.0,287992.72,287992.72,5,6,6,1,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0,0
0,6339.87,7203395.56,12267958.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-7203395.56,-7203395.56,-7203395.56,884583.4199999998,884583.4199999998,884583.4199999998,72919.16,421271.42,421271.42,0.0,0.0,0.0,154599.95,154599.95,154599.95,4,4,4,1,3,3,0,0,0,1,1,1,0.0,0.0,0.0,0,0
0,296177.53,6254002.03,7674496.66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6254002.03,-6254002.03,-6254002.03,371922.55,374110.01,374110.01,79594.38,611271.8400000001,611271.8400000001,735757.8600000001,735757.8600000001,735757.8600000001,763507.22,763507.22,763507.22,1,2,2,1,3,3,2,2,2,1,1,1,0.0,0.0,0.0,0,0
0,231203.75,4922595.68,5813396.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4922595.68,-4922595.68,-4922595.68,233567.78,499538.45,499538.45,429271.04,429271.04,429271.04,0.0,396364.74,396364.74,0.0,0.0,0.0,2,3,3,2,2,2,0,1,1,0,0,0,0.0,0.0,0.0,0,0
0,12651.58,7858984.72,3142993.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-7858984.72,-7858984.72,-7858984.72,0.0,482934.02,482934.02,0.0,343257.4,343257.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,240579.09,4496819.55,3290848.63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4496819.55,-4496819.55,-4496819.55,450111.22,450111.22,450111.22,0.0,271034.44,271034.44,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,68114.37,4454094.29,5471794.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4454094.29,-4454094.29,-4454094.29,127409.26,1076420.03,1076420.03,538016.7,938652.95,938652.95,1336310.29,1336310.29,1336310.29,208627.25,208627.25,208627.25,1,5,5,3,4,4,1,1,1,1,1,1,0.0,0.0,0.0,0,0
0,300434.51,7517832.58,4691934.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-7517832.58,-7517832.58,-7517832.58,187304.1,692422.74,692422.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,86450.02,4969474.94,6320824.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4969474.94,-4969474.94,-4969474.94,32094.62,32094.62,32094.62,265011.42,265011.42,265011.42,0.0,652351.72,652351.72,0.0,0.0,0.0,2,2,2,3,3,3,0,1,1,0,0,0,0.0,0.0,0.0,0,0
0,367028.92,5444557.66,3396894.42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5444557.66,-5444557.66,-5444557.66,1550379.5499999996,1706087.5099999998,1706087.5099999998,602542.92,825139.1200000001,825139.1200000001,0.0,0.0,0.0,0.0,0.0,0.0,8,9,9,3,5,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,260675.54,4816861.69,4255434.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4816861.69,-4816861.69,-4816861.69,390396.17,390396.17,390396.17,453839.66,453839.66,453839.66,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,86516.16,4682788.28,12138390.94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4682788.28,-4682788.28,-4682788.28,780034.4,780034.4,780034.4,20081.63,320093.04,320093.04,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,94470.13,6811935.11,2022128.71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6811935.11,-6811935.11,-6811935.11,136919.56,562956.3500000001,562956.3500000001,0.0,0.0,0.0,523456.13,829273.8,829273.8,0.0,0.0,0.0,1,3,3,0,0,0,1,2,2,0,0,0,0.0,0.0,0.0,0,0
0,186794.92,4686048.28,3000121.23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4686048.28,-4686048.28,-4686048.28,330306.03,330306.03,330306.03,304005.63,464765.75,464765.75,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,80008.33,5635526.46,2244684.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5635526.46,-5635526.46,-5635526.46,276682.56,1235788.7799999998,1235788.7799999998,145761.17,241843.52000000005,241843.52000000005,0.0,0.0,0.0,0.0,0.0,0.0,1,5,5,1,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,9230.22,4939509.29,1963653.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4939509.29,-4939509.29,-4939509.29,465876.68,810589.32,810589.32,587098.0,587098.0,587098.0,613057.29,613057.29,613057.29,0.0,0.0,0.0,3,7,7,4,4,4,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,104769.34,4256934.31,7412030.52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4256934.31,-4256934.31,-4256934.31,614523.73,1837817.04,1837817.04,170368.99,170368.99,170368.99,0.0,0.0,0.0,218561.92,218561.92,218561.92,3,7,7,1,1,1,0,0,0,1,1,1,0.0,0.0,0.0,0,0
0,4041.87,4326879.29,766502.76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4326879.29,-4326879.29,-4326879.29,573627.8,1046447.42,1046447.42,541841.92,559259.49,559259.49,0.0,0.0,0.0,192235.81,192235.81,192235.81,3,6,6,3,4,4,0,0,0,1,1,1,0.0,0.0,0.0,0,0
0,148777.12,5759005.39,2742319.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5759005.39,-5759005.39,-5759005.39,1496560.21,1735784.95,1735784.95,938833.58,942680.19,942680.19,0.0,0.0,0.0,0.0,0.0,0.0,8,9,9,5,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,102257.47,5349543.88,2448940.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5349543.88,-5349543.88,-5349543.88,693850.02,693850.02,693850.02,280352.76,431948.16,431948.16,166526.33,166526.33,166526.33,0.0,0.0,0.0,5,5,5,2,3,3,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,151621.69,5299771.68,4820392.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5299771.68,-5299771.68,-5299771.68,393602.3,765331.83,765331.83,0.0,68428.74,68428.74,518751.81,518751.81,518751.81,0.0,0.0,0.0,3,5,5,0,1,1,1,1,1,0,0,0,0.0,0.0,0.0,0,0
0,333863.47,6045335.19,2948876.58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6045335.19,-6045335.19,-6045335.19,1386262.03,1504385.18,1504385.18,275595.81,311684.44,311684.44,0.0,550864.85,550864.85,0.0,1258693.48,1258693.48,4,5,5,1,2,2,0,1,1,0,1,1,0.0,0.0,0.0,0,0
0,36937.9,5340938.61,3744012.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5340938.61,-5340938.61,-5340938.61,422429.9,897725.01,897725.01,0.0,1015353.97,1015353.97,0.0,0.0,0.0,478490.14,478490.14,478490.14,3,5,5,0,4,4,0,0,0,1,1,1,0.0,0.0,0.0,0,0
0,30474.26,6339856.89,1168814.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6339856.89,-6339856.89,-6339856.89,589217.46,885861.1499999998,885861.1499999998,1126430.02,1126430.02,1126430.02,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,5,5,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,92839.59,7427124.72,6508544.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-7427124.72,-7427124.72,-7427124.72,424606.66,612981.8,612981.8,744691.44,744691.44,744691.44,0.0,177527.91,177527.91,584614.01,584614.01,584614.01,3,4,4,4,4,4,0,1,1,1,1,1,0.0,0.0,0.0,0,0
0,194161.51,6726177.41,7035586.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6726177.41,-6726177.41,-6726177.41,152319.81,468809.16,468809.16,568682.81,568682.81,568682.81,389427.66,389427.66,389427.66,2217221.21,2217221.21,2217221.21,1,2,2,3,3,3,1,1,1,2,2,2,0.0,0.0,0.0,0,0
0,126360.43,5890702.57,3451253.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5890702.57,-5890702.57,-5890702.57,75182.25,75182.25,75182.25,0.0,298799.61,298799.61,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,208222.51,6304502.53,2212255.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6304502.53,-6304502.53,-6304502.53,557191.5,719552.8200000002,719552.8200000002,0.0,210306.3,210306.3,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,234739.59,4676856.23,2330655.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4676856.23,-4676856.23,-4676856.23,162629.79,757660.0700000002,757660.0700000002,0.0,208686.44,208686.44,0.0,0.0,0.0,488536.55,488536.55,488536.55,1,3,3,0,1,1,0,0,0,1,1,1,0.0,0.0,0.0,0,0
0,127194.62,6341096.76,3589329.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6341096.76,-6341096.76,-6341096.76,309979.87,388785.94,388785.94,563397.6,563397.6,563397.6,0.0,993823.37,993823.37,60278.9,60278.9,60278.9,2,4,4,2,2,2,0,1,1,1,1,1,0.0,0.0,0.0,0,0
0,21606.33,4324583.72,2559862.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4324583.72,-4324583.72,-4324583.72,228655.35,504638.08,504638.08,496748.08,705754.42,705754.42,0.0,0.0,0.0,0.0,0.0,0.0,3,5,5,4,5,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,99549.19,6676988.85,2308066.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6676988.85,-6676988.85,-6676988.85,9120.95,38735.36,38735.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,622128.17,6836520.43,13781256.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6836520.43,-6836520.43,-6836520.43,1841821.97,2112788.4,2112788.4,425601.97,425601.97,425601.97,823383.69,1356637.5,1356637.5,0.0,1474087.61,1474087.61,7,8,8,2,2,2,1,2,2,0,1,1,0.0,0.0,0.0,0,0
0,28321.39,5986920.88,5438998.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-5986920.88,-5986920.88,-5986920.88,288327.23,763578.13,763578.13,465706.13,465706.13,465706.13,0.0,0.0,0.0,0.0,0.0,0.0,3,5,5,2,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0
0,253620.67,4913607.27,1221666.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-4913607.27,-4913607.27,-4913607.27,134077.95,641735.4,641735.4,0.0,206140.86,206140.86,0.0,0.0,0.0,0.0,53226.66,53226.66,1,2,2,0,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0,0
0,253999.31,7862024.97,1596121.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-7862024.97,-7862024.97,-7862024.97,716364.1699999998,897021.2599999999,897021.2599999999,836008.72,836008.72,836008.72,255497.87,347970.61,347970.61,0.0,0.0,0.0,6,7,7,4,4,4,1,2,2,0,0,0,0.0,0.0,0.0,0,0
0,226769.65,6032367.23,1833150.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-6032367.23,-6032367.23,-6032367.23,718826.1799999998,1079925.98,1079925.98,282276.22,865884.21,865884.21,0.0,0.0,0.0,820521.68,820521.68,820521.68,5,7,7,1,2,2,0,0,0,1,1,1,0.0,0.0,0.0,0,0
